Kode PTN,Nama Kampus,Kode Jurusan,Nama Jurusan,Jenjang,Portofolio,Peminat 2024,Daya Tampung 2024,Peminat 2025,Daya Tampung 2025,Link Detail
1911,"UNCEN",'19111057,"PSIKOLOGI","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911057&jenis=0"
1911,"UNCEN",'19111058,"PARIWISATA","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911058&jenis=0"
1911,"UNCEN",'19113048,"TEKNIK MINERAL","Diploma Tiga","Tidak Ada",1,10,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911048&jenis=0"
1911,"UNCEN",'19113049,"TEKNIK ELEKTRONIKA","Diploma Tiga","Tidak Ada",2,10,3,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911049&jenis=0"
1911,"UNCEN",'19113051,"TEKNIK SIPIL","Diploma Tiga","Tidak Ada",6,10,2,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911051&jenis=0"
1911,"UNCEN",'19113053,"TEKNIK MESIN","Diploma Tiga","Tidak Ada",2,10,1,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=911&prodi=911053&jenis=0"
1912,"UNMUS",'19121001,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",11,18,15,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912001&jenis=0"
1912,"UNMUS",'19121002,"TEKNIK MESIN","Sarjana","Tidak Ada",19,18,13,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912002&jenis=0"
1912,"UNMUS",'19121003,"TEKNIK SIPIL","Sarjana","Tidak Ada",46,24,41,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912003&jenis=0"
1912,"UNMUS",'19121004,"ARSITEKTUR","Sarjana","Tidak Ada",21,18,14,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912004&jenis=0"
1912,"UNMUS",'19121005,"KETEKNIKAN PERTANIAN","Sarjana","Tidak Ada",16,18,14,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912005&jenis=0"
1912,"UNMUS",'19121006,"AGRIBISNIS","Sarjana","Tidak Ada",22,21,20,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912006&jenis=0"
1912,"UNMUS",'19121007,"AGROTEKNOLOGI","Sarjana","Tidak Ada",16,18,22,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912007&jenis=0"
1912,"UNMUS",'19121008,"PETERNAKAN","Sarjana","Tidak Ada",7,12,10,8,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912008&jenis=0"
1912,"UNMUS",'19121009,"MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","Tidak Ada",9,12,3,8,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912009&jenis=0"
1912,"UNMUS",'19121010,"TEKNIK INFORMATIKA","Sarjana","Tidak Ada",84,36,91,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912010&jenis=0"
1912,"UNMUS",'19121011,"SISTEM INFORMASI","Sarjana","Tidak Ada",62,27,52,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912011&jenis=0"
1912,"UNMUS",'19121012,"PENDIDIKAN MATEMATIKA","Sarjana","Tidak Ada",13,9,10,9,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912012&jenis=0"
1912,"UNMUS",'19121013,"PENDIDIKAN FISIKA","Sarjana","Tidak Ada",5,9,6,6,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912013&jenis=0"
1912,"UNMUS",'19121014,"PENDIDIKAN KIMIA","Sarjana","Tidak Ada",6,9,8,6,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912014&jenis=0"
1912,"UNMUS",'19121015,"PENDIDIKAN KOMPUTER","Sarjana","Tidak Ada",23,18,28,12,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912015&jenis=0"
1912,"UNMUS",'19121016,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",24,33,11,22,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912016&jenis=0"
1912,"UNMUS",'19121017,"MANAJEMEN","Sarjana","Tidak Ada",151,60,115,91,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912017&jenis=0"
1912,"UNMUS",'19121018,"AKUNTANSI","Sarjana","Tidak Ada",97,36,67,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912018&jenis=0"
1912,"UNMUS",'19121019,"ILMU ADMINISTRASI NEGARA","Sarjana","Tidak Ada",128,60,95,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912019&jenis=0"
1912,"UNMUS",'19121020,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI","Sarjana","Olahraga",2,39,5,26,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912020&jenis=0"
1912,"UNMUS",'19121021,"PENDIDIKAN BAHASA DAN SASTRA INDONESIA","Sarjana","Tidak Ada",27,30,17,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912021&jenis=0"
1912,"UNMUS",'19121022,"PENDIDIKAN BAHASA INGGRIS","Sarjana","Tidak Ada",12,12,8,9,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912022&jenis=0"
1912,"UNMUS",'19121023,"PENDIDIKAN GURU SEKOLAH DASAR","Sarjana","Tidak Ada",44,48,37,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912023&jenis=0"
1912,"UNMUS",'19121024,"PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI","Sarjana","Tidak Ada",9,15,6,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912024&jenis=0"
1912,"UNMUS",'19121025,"ILMU HUKUM","Sarjana","Tidak Ada",98,60,84,76,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912025&jenis=0"
1912,"UNMUS",'19121026,"SASTRA INGGRIS","Sarjana","Tidak Ada",17,15,11,10,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912026&jenis=0"
1912,"UNMUS",'19121027,"PENDIDIKAN EKONOMI","Sarjana","Tidak Ada",15,21,10,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912027&jenis=0"
1912,"UNMUS",'19121028,"PERENCANAAN WILAYAH DAN KOTA","Sarjana","Tidak Ada",,,9,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912028&jenis=0"
1912,"UNMUS",'19121029,"TEKNIK SISTEM PERKAPALAN","Sarjana","Tidak Ada",,,2,8,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912029&jenis=0"
1912,"UNMUS",'19121030,"ILMU POLITIK","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912030&jenis=0"
1912,"UNMUS",'19121031,"PEMBANGUNAN SOSIAL","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=912&prodi=912031&jenis=0"
1913,"ISBI PAPUA",'19131001,"DESAIN KOMUNIKASI VISUAL","Sarjana","Seni Rupa, Desain, dan Kriya",1,8,3,8,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=913&prodi=913001&jenis=0"
1913,"ISBI PAPUA",'19131002,"SENI RUPA MURNI","Sarjana","Seni Rupa, Desain, dan Kriya",0,8,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=913&prodi=913002&jenis=0"
1913,"ISBI PAPUA",'19131003,"SENI KRIYA","Sarjana","Seni Rupa, Desain, dan Kriya",0,8,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=913&prodi=913003&jenis=0"
1913,"ISBI PAPUA",'19131004,"SENI MUSIK","Sarjana","Musik",0,8,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=913&prodi=913004&jenis=0"
1913,"ISBI PAPUA",'19131005,"SENI TARI","Sarjana","Tari",0,8,1,8,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=913&prodi=913005&jenis=0"
1921,"UNIPA",'19211001,"TEKNOLOGI HASIL PERTANIAN","Sarjana","Tidak Ada",5,36,5,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921001&jenis=0"
1921,"UNIPA",'19211002,"MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","Tidak Ada",5,36,4,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921002&jenis=0"
1921,"UNIPA",'19211003,"ILMU KELAUTAN","Sarjana","Tidak Ada",5,36,13,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921003&jenis=0"
1921,"UNIPA",'19211004,"MATEMATIKA","Sarjana","Tidak Ada",8,36,6,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921004&jenis=0"
1921,"UNIPA",'19211005,"FISIKA","Sarjana","Tidak Ada",1,36,2,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921005&jenis=0"
1921,"UNIPA",'19211006,"BIOLOGI","Sarjana","Tidak Ada",3,36,12,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921006&jenis=0"
1921,"UNIPA",'19211007,"KIMIA","Sarjana","Tidak Ada",7,36,6,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921007&jenis=0"
1921,"UNIPA",'19211008,"AGRIBISNIS","Sarjana","Tidak Ada",9,36,18,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921008&jenis=0"
1921,"UNIPA",'19211009,"AGROTEKNOLOGI","Sarjana","Tidak Ada",6,36,6,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921009&jenis=0"
1921,"UNIPA",'19211010,"PETERNAKAN","Sarjana","Tidak Ada",4,36,6,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921010&jenis=0"
1921,"UNIPA",'19211011,"KEHUTANAN","Sarjana","Tidak Ada",28,36,31,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921011&jenis=0"
1921,"UNIPA",'19211012,"TEKNIK INFORMATIKA","Sarjana","Tidak Ada",97,36,132,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921012&jenis=0"
1921,"UNIPA",'19211013,"TEKNIK PERTAMBANGAN","Sarjana","Tidak Ada",39,36,75,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921013&jenis=0"
1921,"UNIPA",'19211014,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",7,36,9,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921014&jenis=0"
1921,"UNIPA",'19211015,"PENDIDIKAN BIOLOGI","Sarjana","Tidak Ada",13,36,12,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921015&jenis=0"
1921,"UNIPA",'19211016,"PENDIDIKAN MATEMATIKA","Sarjana","Tidak Ada",7,36,9,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921016&jenis=0"
1921,"UNIPA",'19211017,"PENDIDIKAN KIMIA","Sarjana","Tidak Ada",3,36,5,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921017&jenis=0"
1921,"UNIPA",'19211018,"TEKNIK GEOLOGI","Sarjana","Tidak Ada",10,36,17,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921018&jenis=0"
1921,"UNIPA",'19211019,"PENDIDIKAN FISIKA","Sarjana","Tidak Ada",1,36,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921019&jenis=0"
1921,"UNIPA",'19211020,"ILMU TANAH","Sarjana","Tidak Ada",0,36,3,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921020&jenis=0"
1921,"UNIPA",'19211021,"NUTRISI DAN TEKNOLOGI PAKAN TERNAK","Sarjana","Tidak Ada",0,36,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921021&jenis=0"
1921,"UNIPA",'19211022,"TEKNIK PERTANIAN DAN BIOSISTEM","Sarjana","Tidak Ada",5,36,3,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921022&jenis=0"
1921,"UNIPA",'19211023,"TEKNIK SIPIL","Sarjana","Tidak Ada",34,36,66,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921023&jenis=0"
1921,"UNIPA",'19211024,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",12,36,22,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921024&jenis=0"
1921,"UNIPA",'19211025,"SASTRA INGGRIS","Sarjana","Tidak Ada",15,36,15,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921025&jenis=0"
1921,"UNIPA",'19211026,"ANTROPOLOGI","Sarjana","Tidak Ada",9,36,7,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921026&jenis=0"
1921,"UNIPA",'19211027,"MANAJEMEN","Sarjana","Tidak Ada",104,36,94,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921027&jenis=0"
1921,"UNIPA",'19211028,"AKUNTANSI","Sarjana","Tidak Ada",77,36,84,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921028&jenis=0"
1921,"UNIPA",'19211029,"SASTRA INDONESIA","Sarjana","Tidak Ada",6,36,11,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921029&jenis=0"
1921,"UNIPA",'19211030,"PENDIDIKAN BAHASA INGGRIS","Sarjana","Tidak Ada",6,36,11,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921030&jenis=0"
1921,"UNIPA",'19211046,"TEKNIK PERMINYAKAN","Sarjana","Tidak Ada",12,36,29,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921046&jenis=0"
1921,"UNIPA",'19211047,"PENDIDKAN GURU SEKOLAH DASAR","Sarjana","Tidak Ada",28,36,61,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921047&jenis=0"
1921,"UNIPA",'19211048,"KONSERVASI HUTAN","Sarjana","Tidak Ada",,,3,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921048&jenis=0"
1921,"UNIPA",'19211049,"TEKNOLOGI HASIL HUTAN","Sarjana","Tidak Ada",,,1,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921049&jenis=0"
1921,"UNIPA",'19211050,"ILMU LINGKUNGAN","Sarjana","Tidak Ada",,,7,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921050&jenis=0"
1921,"UNIPA",'19211051,"AKUAKULTUR","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921051&jenis=0"
1921,"UNIPA",'19211052,"PENDIDIKAN BAHASA INDONESIA","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921052&jenis=0"
1921,"UNIPA",'19211053,"KEWIRAUSAHAAN (KAMPUS KABUPATEN KAIMANA)","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921053&jenis=0"
1921,"UNIPA",'19213033,"KESEHATAN HEWAN","Diploma Tiga","Tidak Ada",2,24,5,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921033&jenis=0"
1921,"UNIPA",'19213034,"TEKNIK KOMPUTER","Diploma Tiga","Tidak Ada",10,24,12,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921034&jenis=0"
1921,"UNIPA",'19213035,"EKOWISATA","Diploma Tiga","Tidak Ada",4,24,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921035&jenis=0"
1921,"UNIPA",'19213037,"TEKNIK LISTRIK","Diploma Tiga","Tidak Ada",2,24,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921037&jenis=0"
1921,"UNIPA",'19213039,"BUDIDAYA TANAMAN PANGAN","Diploma Tiga","Tidak Ada",0,24,1,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921039&jenis=0"
1921,"UNIPA",'19213041,"KONSERVASI SUMBERDAYA HUTAN","Diploma Tiga","Tidak Ada",0,24,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921041&jenis=0"
1921,"UNIPA",'19213043,"BUDIDAYA PERIKANAN","Diploma Tiga","Tidak Ada",3,24,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921043&jenis=0"
1921,"UNIPA",'19213044,"BUDIDAYA TANAMAN PERKEBUNAN","Diploma Tiga","Tidak Ada",0,24,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921044&jenis=0"
1921,"UNIPA",'19213045,"BUDIDAYA TERNAK","Diploma Tiga","Tidak Ada",0,24,1,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=921&prodi=921045&jenis=0"
2221,"PNL",'22212001,"TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN","Sarjana Terapan","Tidak Ada",45,42,53,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221001&jenis=0"
2221,"PNL",'22212002,"TEKNOLOGI REKAYASA KIMIA INDUSTRI","Sarjana Terapan","Tidak Ada",73,48,89,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221002&jenis=0"
2221,"PNL",'22212003,"TEKNOLOGI REKAYASA MANUFAKTUR","Sarjana Terapan","Tidak Ada",29,28,32,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221003&jenis=0"
2221,"PNL",'22212004,"TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI","Sarjana Terapan","Tidak Ada",37,28,29,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221004&jenis=0"
2221,"PNL",'22212005,"TEKNOLOGI REKAYASA PEMBANGKIT ENERGI","Sarjana Terapan","Tidak Ada",25,28,50,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221005&jenis=0"
2221,"PNL",'22212006,"TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL","Sarjana Terapan","Tidak Ada",36,28,51,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221006&jenis=0"
2221,"PNL",'22212007,"TEKNIK INFORMATIKA","Sarjana Terapan","Tidak Ada",372,75,281,75,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221007&jenis=0"
2221,"PNL",'22212008,"TEKNOLOGI REKAYASA KOMPUTER JARINGAN","Sarjana Terapan","Tidak Ada",87,60,83,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221008&jenis=0"
2221,"PNL",'22212009,"TEKNOLOGI REKAYASA MULTIMEDIA","Sarjana Terapan","Tidak Ada",100,45,70,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221009&jenis=0"
2221,"PNL",'22212010,"TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI","Sarjana Terapan","Tidak Ada",30,14,49,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221010&jenis=0"
2221,"PNL",'22212011,"TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG","Sarjana Terapan","Tidak Ada",37,28,36,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221011&jenis=0"
2221,"PNL",'22212012,"AKUNTANSI LEMBAGA KEUANGAN SYARIAH","Sarjana Terapan","Tidak Ada",129,56,105,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221012&jenis=0"
2221,"PNL",'22212013,"AKUNTANSI SEKTOR PUBLIK","Sarjana Terapan","Tidak Ada",57,42,82,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221013&jenis=0"
2221,"PNL",'22212014,"MANAJEMEN KEUANGAN SEKTOR PUBLIK","Sarjana Terapan","Tidak Ada",172,56,133,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221014&jenis=0"
2221,"PNL",'22212028,"TEKNOLOGI REKAYASA MEKATRONIKA","Sarjana Terapan","Tidak Ada",16,14,23,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221028&jenis=0"
2221,"PNL",'22213015,"TEKNOLOGI INDUSTRI","Diploma Tiga","Tidak Ada",31,42,35,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221015&jenis=0"
2221,"PNL",'22213016,"TEKNOLOGI KONSTRUKSI BANGUNAN AIR","Diploma Tiga","Tidak Ada",2,14,1,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221016&jenis=0"
2221,"PNL",'22213017,"AKUNTANSI","Diploma Tiga","Tidak Ada",40,42,47,42,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221017&jenis=0"
2221,"PNL",'22213018,"TEKNOLOGI ELEKTRONIKA","Diploma Tiga","Tidak Ada",29,28,32,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221018&jenis=0"
2221,"PNL",'22213019,"TEKNOLOGI KONSTRUKSI JALAN DAN JEMBATAN","Diploma Tiga","Tidak Ada",12,28,7,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221019&jenis=0"
2221,"PNL",'22213020,"TEKNOLOGI PENGOLAHAN MINYAK DAN GAS","Diploma Tiga","Tidak Ada",152,12,152,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221020&jenis=0"
2221,"PNL",'22213023,"TEKNOLOGI MESIN","Diploma Tiga","Tidak Ada",98,42,117,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221023&jenis=0"
2221,"PNL",'22213024,"TEKNOLOGI TELEKOMUNIKASI","Diploma Tiga","Tidak Ada",7,28,8,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221024&jenis=0"
2221,"PNL",'22213025,"ADMINISTRASI BISNIS","Diploma Tiga","Tidak Ada",58,42,74,42,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221025&jenis=0"
2221,"PNL",'22213026,"TEKNOLOGI LISTRIK","Diploma Tiga","Tidak Ada",17,24,35,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221026&jenis=0"
2221,"PNL",'22213027,"TEKNOLOGI KIMIA","Diploma Tiga","Tidak Ada",24,36,21,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=221&prodi=221027&jenis=0"
2222,"POLMED",'22222001,"TEKNIK PERANCANGAN JALAN DAN JEMBATAN","Sarjana Terapan","Tidak Ada",107,30,173,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=222&prodi=222001&jenis=0"
2222,"POLMED",'22222002,"MANAJEMEN REKAYASA KONSTRUKSI GEDUNG","Sarjana Terapan","Tidak Ada",73,30,112,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=222&prodi=222002&jenis=0"
2222,"POLMED",'22222003,"TEKNIK REKAYASA PERANGKAT LUNAK","Sarjana Terapan","Tidak Ada",220,49,281,49,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=222&prodi=222003&jenis=0"
2222,"POLMED",'22222004,"TEKNIK REKAYASA MULTIMEDIA GRAFIS","Sarjana Terapan","Tidak Ada",214,49,241,49,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=222&prodi=222004&jenis=0"
2222,"POLMED",'22222005,"TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI","Sarjana Terapan","Tidak Ada",151,40,211,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=222&prodi=222005&jenis=0"
